unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,address_type,city,facility_type,status,due_date,resolution_description,resolution_action_updated_date,community_board,borough,x_coordinate_state_plane,y_coordinate_state_plane,park_facility_name,park_borough,latitude,longitude,location,intersection_street_1,intersection_street_2,taxi_pick_up_location
34434464,2016-09-29T21:43:54.000,2016-12-14T10:57:29.000,DOT,Department of Transportation,Street Condition,"Rough, Pitted or Cracked Roads",Street,11420,,,,,INTERSECTION,SOUTH OZONE PARK,N/A,Closed,2016-12-28T21:43:54.000,The Department of Transportation investigated this Service Request and determined this street requires general maintenance.  This location has been processed into another system and is expected to be repaired in 30 days.,2016-12-14T10:57:29.000,10 QUEENS,QUEENS,1037309,184236,Unspecified,QUEENS,40.67220300650358,-73.80872486237016,"{'type': 'Point', 'coordinates': [-73.80872486237016, 40.67220300650358]}",SUTTER AVENUE,130 STREET,
34435060,2016-09-29T21:43:41.000,2016-09-29T23:37:01.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10031,48 SAINT NICHOLAS PLACE,SAINT NICHOLAS PLACE,WEST 152 STREET,WEST 153 STREET,ADDRESS,NEW YORK,Precinct,Closed,2016-09-30T05:43:41.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2016-09-29T23:37:01.000,09 MANHATTAN,MANHATTAN,1000491,241215,Unspecified,MANHATTAN,40.828739994045264,-73.9413142812716,"{'type': 'Point', 'coordinates': [-73.9413142812716, 40.828739994045264]}",,,
34433913,2016-09-29T21:43:23.000,2016-09-29T23:23:03.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11368,103-50 51 AVENUE,51 AVENUE,103 STREET,ALSTYNE AVENUE,ADDRESS,CORONA,Precinct,Closed,2016-09-30T05:43:23.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2016-09-29T23:23:03.000,04 QUEENS,QUEENS,1023662,209903,Unspecified,QUEENS,40.74272403187068,-73.85777130330163,"{'type': 'Point', 'coordinates': [-73.85777130330163, 40.74272403187068]}",,,
34436782,2016-09-29T21:43:12.000,2016-09-30T02:09:28.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11236,647 EAST 87 STREET,EAST 87 STREET,FARRAGUT ROAD,GLENWOOD ROAD,ADDRESS,BROOKLYN,Precinct,Closed,2016-09-30T05:43:12.000,The Police Department responded and upon arrival those responsible for the condition were gone.,2016-09-30T02:09:28.000,18 BROOKLYN,BROOKLYN,1009019,172877,Unspecified,BROOKLYN,40.641149410761635,-73.91075055887973,"{'type': 'Point', 'coordinates': [-73.91075055887973, 40.641149410761635]}",,,
34433144,2016-09-29T21:42:59.000,2016-09-29T22:36:42.000,DHS,Operations Unit - Department of Homeless Services,Homeless Person Assistance,N/A,Store/Commercial,10023,1841 BROADWAY,BROADWAY,BROADWAY,COLUMBUS AVENUE,ADDRESS,NEW YORK,N/A,Closed,2016-09-30T00:34:34.000,"The mobile outreach response team offered services to the individual, but the individual did not accept assistance.",2016-09-29T22:36:42.000,07 MANHATTAN,MANHATTAN,989117,219502,Unspecified,MANHATTAN,40.76915732305014,-73.98242917087231,"{'type': 'Point', 'coordinates': [-73.98242917087231, 40.76915732305014]}",,,
42433680,2016-09-29T21:42:53.000,2016-09-30T00:00:00.000,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,,450 WEST 162 STREET,WEST 162 STREET,,,,,N/A,Closed,,The Department of Buildings reviewed this complaint and determined that no further action was necessary.,2016-09-30T00:00:00.000,Unspecified MANHATTAN,MANHATTAN,,,Unspecified,MANHATTAN,,,,,,
34432219,2016-09-29T21:42:41.000,2016-09-29T22:37:45.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,10036,251 WEST 48 STREET,WEST 48 STREET,BROADWAY,8 AVENUE,ADDRESS,NEW YORK,Precinct,Closed,2016-09-30T05:42:41.000,The Police Department responded to the complaint and took action to fix the condition.,2016-09-29T22:37:45.000,05 MANHATTAN,MANHATTAN,988150,216378,Unspecified,MANHATTAN,40.76058322950115,-73.98592204392392,"{'type': 'Point', 'coordinates': [-73.98592204392392, 40.76058322950115]}",,,
34437095,2016-09-29T21:41:35.000,2016-09-29T22:38:56.000,DHS,Operations Unit - Department of Homeless Services,Homeless Person Assistance,N/A,Store/Commercial,10023,1886 BROADWAY,BROADWAY,WEST 62 STREET,WEST 63 STREET,ADDRESS,NEW YORK,N/A,Closed,2016-09-30T00:35:47.000,The mobile outreach response team went to the location provided but could not find the individual that you reported.,2016-09-29T22:38:56.000,07 MANHATTAN,MANHATTAN,989198,220115,Unspecified,MANHATTAN,40.77083980344637,-73.98213629361037,"{'type': 'Point', 'coordinates': [-73.98213629361037, 40.77083980344637]}",,,
34433983,2016-09-29T21:41:31.000,2016-09-29T23:44:34.000,NYPD,New York City Police Department,Homeless Encampment,N/A,Street/Sidewalk,11217,STERLING PLACE,STERLING PLACE,7 AVENUE,FLATBUSH AVENUE,BLOCKFACE,BROOKLYN,Precinct,Closed,2016-09-30T05:41:31.000,The Police Department responded to the complaint and took action to fix the condition.,2016-09-29T23:44:34.000,06 BROOKLYN,BROOKLYN,991798,185830,Unspecified,BROOKLYN,40.67673396255118,-73.97278799634846,"{'type': 'Point', 'coordinates': [-73.97278799634846, 40.67673396255118]}",,,
40848337,2016-09-29T21:40:52.000,2016-10-05T00:00:00.000,DOB,Department of Buildings,Emergency Response Team (ERT),After Hours Work - Illegal,,11217,84 ST MARKS PLACE,ST MARKS PLACE,,,ADDRESS,BROOKLYN,N/A,Closed,,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2016-10-05T00:00:00.000,06 BROOKLYN,BROOKLYN,990003,187581,Unspecified,BROOKLYN,40.68154140934097,-73.97925782435688,"{'type': 'Point', 'coordinates': [-73.97925782435688, 40.68154140934097]}",,,
34436811,2016-09-29T21:39:19.000,2016-09-29T23:18:46.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11235,207 CORBIN PLACE,CORBIN PLACE,ORIENTAL BOULEVARD,ESPLANADE,ADDRESS,BROOKLYN,Precinct,Closed,2016-09-30T05:39:19.000,Your request can not be processed at this time because of insufficient contact information. Please create a new Service Request on NYC.gov and provide more detailed contact information.,2016-09-29T23:18:46.000,15 BROOKLYN,BROOKLYN,997090,149323,Unspecified,BROOKLYN,40.576523849430714,-73.95377876037254,"{'type': 'Point', 'coordinates': [-73.95377876037254, 40.576523849430714]}",,,
34433237,2016-09-29T21:39:00.000,2016-09-30T15:45:00.000,DEP,Department of Environmental Protection,Air Quality,"Air: Odor/Fumes, Restaurant (AD2)",,10065,406 EAST   64 STREET,EAST   64 STREET,1 AVE,YORK AVE,ADDRESS,NEW YORK,N/A,Closed,,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",2016-09-30T15:45:00.000,08 MANHATTAN,MANHATTAN,995634,217042,Unspecified,MANHATTAN,40.76239926986791,-73.95890568541276,"{'type': 'Point', 'coordinates': [-73.95890568541276, 40.76239926986791]}",,,
34433830,2016-09-29T21:38:36.000,2016-09-30T03:08:15.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11220,739 46 STREET,46 STREET,7 AVENUE,8 AVENUE,ADDRESS,BROOKLYN,Precinct,Closed,2016-09-30T05:38:36.000,The Police Department issued a summons in response to the complaint.,2016-09-30T03:08:15.000,07 BROOKLYN,BROOKLYN,983515,173952,Unspecified,BROOKLYN,40.644134658252824,-74.00264852286192,"{'type': 'Point', 'coordinates': [-74.00264852286192, 40.644134658252824]}",,,
34431257,2016-09-29T21:38:26.000,2016-10-18T13:44:40.000,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint,,11101,,,,,INTERSECTION,LONG ISLAND CITY,N/A,Closed,2016-11-14T09:07:25.000,"A representative from the Taxi and Limousine Commission (TLC) called and left a message for you and emailed you but has not been able to get in touch with you to confirm the details of your complaint. As a result, the TLC has closed your complaint. If you would like to have your complaint reopened, please call (212) 676-1046.",2016-10-18T13:44:40.000,02 QUEENS,QUEENS,1001514,210793,Unspecified,QUEENS,40.74523782880471,-73.93769593025226,"{'type': 'Point', 'coordinates': [-73.93769593025226, 40.74523782880471]}",THOMPSON AVENUE,SKILLMAN AVENUE,Other
34432006,2016-09-29T21:38:06.000,2016-09-29T23:05:52.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11373,41-35 GLEANE STREET,GLEANE STREET,BRITTON AVENUE,ELMHURST AVENUE,ADDRESS,ELMHURST,Precinct,Closed,2016-09-30T05:38:06.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2016-09-29T23:05:52.000,04 QUEENS,QUEENS,1017876,211063,Unspecified,QUEENS,40.74593183157108,-73.87864579662347,"{'type': 'Point', 'coordinates': [-73.87864579662347, 40.74593183157108]}",,,
34440904,2016-09-29T21:38:00.000,2016-09-30T12:00:00.000,DSNY,Department of Sanitation,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,11207,807 HEGEMAN AVENUE,HEGEMAN AVENUE,WARWICK STREET,ASHFORD STREET,ADDRESS,BROOKLYN,DSNY Garage,Closed,,The vehicle you reported has been removed by the Department of Sanitation.,2016-09-30T12:00:00.000,05 BROOKLYN,BROOKLYN,1016862,181176,Unspecified,BROOKLYN,40.66390293090368,-73.8824499987133,"{'type': 'Point', 'coordinates': [-73.8824499987133, 40.66390293090368]}",,,
34433095,2016-09-29T21:37:31.000,2016-09-30T07:30:23.000,NYPD,New York City Police Department,Noise - Park,Loud Music/Party,Park/Playground,10021,,,,,INTERSECTION,NEW YORK,Precinct,Closed,2016-09-30T05:37:31.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2016-09-30T07:30:24.000,08 MANHATTAN,MANHATTAN,993379,220707,Unspecified,MANHATTAN,40.77246135980183,-73.96704087525497,"{'type': 'Point', 'coordinates': [-73.96704087525497, 40.77246135980183]}",EAST   72 STREET,5 AVENUE,
34432174,2016-09-29T21:37:12.000,2016-09-29T22:51:58.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11237,234 KNICKERBOCKER AVENUE,KNICKERBOCKER AVENUE,TROUTMAN STREET,STARR STREET,ADDRESS,BROOKLYN,Precinct,Closed,2016-09-30T05:37:12.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2016-09-29T22:51:58.000,04 BROOKLYN,BROOKLYN,1004864,195389,Unspecified,BROOKLYN,40.70295042441552,-73.92565329904697,"{'type': 'Point', 'coordinates': [-73.92565329904697, 40.70295042441552]}",,,
34433218,2016-09-29T21:37:05.000,2016-09-29T23:09:09.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10024,,,,,INTERSECTION,NEW YORK,Precinct,Closed,2016-09-30T05:37:05.000,The Police Department responded to the complaint and took action to fix the condition.,2016-09-29T23:09:09.000,07 MANHATTAN,MANHATTAN,991562,225106,Unspecified,MANHATTAN,40.784537143135864,-73.97359614122578,"{'type': 'Point', 'coordinates': [-73.97359614122578, 40.784537143135864]}",WEST   83 STREET,COLUMBUS AVENUE,
34430681,2016-09-29T21:37:00.000,2016-10-05T02:00:00.000,DEP,Department of Environmental Protection,Noise,Noise: Private Carting Noise (NQ1),,10012,120 MERCER STREET,MERCER STREET,SPRING ST,PRINCE ST,ADDRESS,NEW YORK,N/A,Closed,,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",2016-10-05T02:00:00.000,02 MANHATTAN,MANHATTAN,984497,203049,Unspecified,MANHATTAN,40.72399930488883,-73.9991088855658,"{'type': 'Point', 'coordinates': [-73.9991088855658, 40.72399930488883]}",,,
34431468,2016-09-29T21:36:00.000,2016-09-29T22:40:00.000,DOT,Department of Transportation,Traffic Signal Condition,Pedestrian Signal,,11101,,,THOMSON AVE,44 DR,INTERSECTION,Long Island City,N/A,Closed,,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2016-09-29T22:40:00.000,02 QUEENS,QUEENS,1000393,211121,Unspecified,QUEENS,40.74614022378653,-73.94174071995646,"{'type': 'Point', 'coordinates': [-73.94174071995646, 40.74614022378653]}",THOMSON AVENUE,44 DRIVE,
34440235,2016-09-29T21:36:00.000,2016-09-30T12:00:00.000,DSNY,Department of Sanitation,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,11104,46-01 GREENPOINT AVENUE,GREENPOINT AVENUE,46 STREET,47 STREET,ADDRESS,Sunnyside,DSNY Garage,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,2016-09-30T12:00:00.000,02 QUEENS,QUEENS,1006765,209706,Unspecified,QUEENS,40.74224247660781,-73.91874923848634,"{'type': 'Point', 'coordinates': [-73.91874923848634, 40.74224247660781]}",,,
34436691,2016-09-29T21:35:19.000,2016-09-30T00:12:30.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10022,309 EAST 56 STREET,EAST 56 STREET,2 AVENUE,1 AVENUE,ADDRESS,NEW YORK,Precinct,Closed,2016-09-30T05:35:19.000,The Police Department responded and upon arrival those responsible for the condition were gone.,2016-09-30T00:12:30.000,06 MANHATTAN,MANHATTAN,993867,215597,Unspecified,MANHATTAN,40.75843521444936,-73.96528632294148,"{'type': 'Point', 'coordinates': [-73.96528632294148, 40.75843521444936]}",,,
34432733,2016-09-29T21:34:59.000,2016-09-29T22:15:19.000,NYPD,New York City Police Department,Urinating in Public,N/A,Residential Building/House,11354,37-07 147 STREET,147 STREET,37 AVENUE,38 AVENUE,ADDRESS,FLUSHING,Precinct,Closed,2016-09-30T05:34:59.000,The Police Department responded and upon arrival those responsible for the condition were gone.,2016-09-29T22:15:19.000,07 QUEENS,QUEENS,1034320,217831,Unspecified,QUEENS,40.764430413610334,-73.81925013481681,"{'type': 'Point', 'coordinates': [-73.81925013481681, 40.764430413610334]}",,,
34430603,2016-09-29T21:34:09.000,2016-09-30T02:42:33.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11228,314 BAY 11 STREET,BAY 11 STREET,CROPSEY AVENUE,INDEPENDENCE AVENUE,ADDRESS,BROOKLYN,Precinct,Closed,2016-09-30T05:34:09.000,The Police Department responded and upon arrival those responsible for the condition were gone.,2016-09-30T02:42:33.000,11 BROOKLYN,BROOKLYN,980337,159598,Unspecified,BROOKLYN,40.60473510193893,-74.01409191024732,"{'type': 'Point', 'coordinates': [-74.01409191024732, 40.60473510193893]}",,,
34437076,2016-09-29T21:34:01.000,2016-09-29T22:21:44.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10468,2609 AQUEDUCT AVENUE,AQUEDUCT AVENUE,WEST 192 STREET,BEND,ADDRESS,BRONX,Precinct,Closed,2016-09-30T05:34:01.000,The Police Department responded to the complaint and took action to fix the condition.,2016-09-29T22:21:44.000,07 BRONX,BRONX,1011737,255309,Unspecified,BRONX,40.867396002416676,-73.90061989571716,"{'type': 'Point', 'coordinates': [-73.90061989571716, 40.867396002416676]}",,,
34434080,2016-09-29T21:33:46.000,2016-09-30T00:04:03.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11201,1 DUFFIELD STREET,DUFFIELD STREET,NASSAU STREET,CONCORD STREET,ADDRESS,BROOKLYN,Precinct,Closed,2016-09-30T05:33:46.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2016-09-30T00:04:03.000,02 BROOKLYN,BROOKLYN,988689,193682,Unspecified,BROOKLYN,40.69828800626514,-73.98399137052564,"{'type': 'Point', 'coordinates': [-73.98399137052564, 40.69828800626514]}",,,
34433072,2016-09-29T21:33:12.000,2016-09-30T00:54:28.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11249,70 CLYMER STREET,CLYMER STREET,WYTHE AVENUE,JULIANA PLACE,ADDRESS,BROOKLYN,Precinct,Closed,2016-09-30T05:33:12.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2016-09-30T00:54:28.000,01 BROOKLYN,BROOKLYN,993602,196076,Unspecified,BROOKLYN,40.70485514682155,-73.96627000353222,"{'type': 'Point', 'coordinates': [-73.96627000353222, 40.70485514682155]}",,,
34432000,2016-09-29T21:32:49.000,2016-09-29T23:09:12.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11433,106-42 156 STREET,156 STREET,TUSKEGEE AIRMEN WAY,107 AVENUE,ADDRESS,JAMAICA,Precinct,Closed,2016-09-30T05:32:49.000,The Police Department responded to the complaint and took action to fix the condition.,2016-09-29T23:09:12.000,12 QUEENS,QUEENS,1040242,193206,Unspecified,QUEENS,40.696805478412706,-73.7980770356972,"{'type': 'Point', 'coordinates': [-73.7980770356972, 40.696805478412706]}",,,
34432253,2016-09-29T21:32:23.000,2016-09-30T01:36:40.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11211,299 UNION AVENUE,UNION AVENUE,HEWES STREET,TEN EYCK STREET,ADDRESS,BROOKLYN,Precinct,Closed,2016-09-30T05:32:23.000,The Police Department reviewed your complaint and provided additional information below.,2016-09-30T01:36:40.000,01 BROOKLYN,BROOKLYN,997871,197723,Unspecified,BROOKLYN,40.709370230427936,-73.95086960923516,"{'type': 'Point', 'coordinates': [-73.95086960923516, 40.709370230427936]}",,,
34432314,2016-09-29T21:32:13.000,2016-09-29T21:38:28.000,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,11221,462 LEXINGTON AVENUE,LEXINGTON AVENUE,TOMPKINS AVENUE,THROOP AVENUE,ADDRESS,BROOKLYN,Precinct,Closed,2016-09-30T05:32:13.000,The Police Department responded to the complaint and determined that police action was not necessary.,2016-09-29T21:38:28.000,03 BROOKLYN,BROOKLYN,1000141,190164,Unspecified,BROOKLYN,40.68861875789129,-73.9426996490751,"{'type': 'Point', 'coordinates': [-73.9426996490751, 40.68861875789129]}",,,
